numero_evaluacion,semilla,resultado,exito,colision_estatica,colision_dinamica,fuera_mapa,timeout,pasos_ejecutados,tiempo_navegacion,recompensa_acumulada,longitud_recorrida,distancia_final_meta,eficiencia_navegacion,error_medio_ruta,error_rmse_ruta,error_maximo_ruta,clearance_estatico_minimo,clearance_dinamico_minimo,clearance_total_minimo,clearance_total_promedio,variacion_total_v,variacion_total_omega,esfuerzo_control
71,132070,meta,1,0,0,0,0,177,17.7,249.6764975351029,8.656587613634084,0.4994271549978074,1.0744732268038375,0.21662848616780658,0.2693874373067057,0.6030290789706285,0.2569934704827699,1.3563174215109743,0.2569934704827699,0.8199921699515044,16.689160756834617,53.42139700464904,7.548738352076886
72,132071,meta,1,0,0,0,0,238,23.8,235.4645812407379,10.3610485437836,0.4991022870388643,1.050224819151529,0.1858313310604484,0.22176159825417713,0.42277430763546686,0.4435171787794695,0.8452405341762688,0.4435171787794695,0.9931295084019572,14.486756202386427,65.96741326274349,11.063256847435445
73,132072,meta,1,0,0,0,0,177,17.7,141.38249151717505,8.690174041802551,0.4974016936007636,1.1057083957952258,0.09951864691034423,0.12706607203468154,0.334087620716711,0.3336822247542852,0.3357266723991753,0.3336822247542852,0.7567729319776774,12.366004936110828,51.0606234960258,8.25222182609403
74,132073,meta,1,0,0,0,0,297,29.700000000000003,495.2959750096995,16.694303338682293,0.494796074841273,1.0641534240010153,0.17225449512606206,0.21191470398487294,0.5658700273389613,0.02656015888145441,0.9525901348820174,0.02656015888145441,1.0819721219006995,21.685169485996862,75.50871955808252,15.213042933419931
75,132074,meta,1,0,0,0,0,265,26.5,177.44605202542496,9.604502656552318,0.4946948106142475,1.0678975770971044,0.14999776858934274,0.1682321160188221,0.38533595914422314,0.28252767084102115,0.5581673956428697,0.28252767084102115,1.2607184053966867,12.64821460204281,70.71185383088886,11.19542884164625
76,132075,meta,1,0,0,0,0,200,20.0,134.6941312984436,9.949927223713843,0.49407005050733044,1.0350977031821684,0.20180490173796617,0.2612995487501152,0.640884555796742,0.35259036166217894,0.6545578936750431,0.35259036166217894,0.9718981498030818,10.936440828315412,54.44659381434322,11.068092376673246
77,132076,meta,1,0,0,0,0,247,24.700000000000003,214.29746905253523,12.899727035367237,0.4942388807574658,0.8269192871150691,0.502652865731009,0.7245155250405894,1.6906797906202895,0.440985494588202,0.5917627006893705,0.440985494588202,1.1440231605777895,18.088793307130338,57.42545058839022,14.891633302580255
78,132077,meta,1,0,0,0,0,195,19.5,341.74837250027156,9.299011933090874,0.49481934889774326,1.063442836737572,0.20955579100908706,0.2583083286626794,0.4308123653717977,0.5574674998212859,1.7768640619326894,0.5574674998212859,1.0607878915333169,12.766897570737218,46.676977840811006,9.123012000129558
79,132078,colision_dinamica,0,0,1,0,0,193,19.3,-375.3585545704563,7.01739735640546,3.6618980933679564,nan,0.23519076787681525,0.32585013109474403,0.6672135724277943,0.2159272941686281,-0.0001835771605214198,-0.0001835771605214198,0.5708659458027076,17.104117402294648,54.62829025394748,6.326593236204396
80,132079,colision_dinamica,0,0,1,0,0,134,13.4,-417.15878518483646,1.71423446455389,11.082182946741728,nan,0.2826355839865466,0.3314144518140408,0.6093826470081147,0.4986079857373792,-0.027346924557807628,-0.027346924557807628,0.6416781977298172,6.938867258839309,40.61458117812872,1.7985297543152172
